age,educ,black,hisp,marr,nodegree,re74,re75,re78,treat,source
35,11,1,0,1,1,14189,14913.4,15424.5,0,CPS
34,10,0,0,1,1,16336.4,12965.5,11953.3,0,CPS
32,12,0,0,1,0,23775.7,24878.3,25564.7,0,CPS
22,12,1,0,0,0,3724.57,4427.47,8199.91,0,CPS
24,5,0,0,1,1,20372.5,18445.7,14175.8,0,CPS
29,12,0,0,1,0,17909.7,21936.8,21020.7,0,CPS
28,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
22,13,0,0,1,0,0,161.129,0,0,CPS
31,10,0,0,1,1,15834.8,20667.5,11031.2,0,CPS
37,12,0,0,1,0,25862.3,19054.4,23092.4,0,CPS
41,7,0,0,1,1,12118.1,15991.2,12909.4,0,CPS
35,9,0,0,1,1,17919.4,19831.4,24713.5,0,CPS
36,12,0,0,1,0,20885.8,21070.3,13361.6,0,CPS
26,6,1,0,0,1,17986.1,14856.1,18776,0,CPS
20,10,1,0,0,1,5638.77,8228.32,5735.06,0,CPS
25,14,1,0,1,0,17039.7,15207,17211.1,0,CPS
32,9,0,0,1,1,18438.7,15876.6,20507.9,0,CPS
28,10,0,0,1,1,25552.8,21627.1,23761.8,0,CPS
31,8,0,0,1,1,15491.9,14088,20315.8,0,CPS
49,12,0,0,1,0,8509.1,3136.65,10058.9,0,CPS
55,0,0,0,1,1,4269.24,4024.65,4377.03,0,CPS
47,8,0,0,1,1,15444.9,14995.7,17106.2,0,CPS
23,12,0,0,1,0,15636.9,1983.68,6218.27,0,CPS
25,9,0,0,1,1,13485.6,12942.2,14232,0,CPS
54,11,0,0,1,1,25862.3,10020.4,0,0,CPS
30,13,0,0,1,0,25862.3,20320.2,25158.3,0,CPS
31,10,0,0,1,1,17165.1,21086.4,0,0,CPS
34,11,0,0,1,1,19963,18827,21830.4,0,CPS
35,6,0,0,1,1,24820,21317.4,22220.6,0,CPS
54,15,0,0,1,0,14435.9,15053,16037.8,0,CPS
51,17,0,0,1,0,18107.5,17385.8,20568.5,0,CPS
46,13,0,0,1,0,14561.3,13008.5,13181.3,0,CPS
20,12,0,0,0,0,7719.51,7424.47,12127.7,0,CPS
24,13,0,0,1,0,11896.7,7945.45,1052.14,0,CPS
38,12,0,0,1,0,21593.1,21412.3,25564.7,0,CPS
47,8,1,0,1,1,11303,12233.3,0,0,CPS
29,12,1,0,0,0,0,0,7044.32,0,CPS
17,11,1,0,0,1,638.721,642.726,6301.03,0,CPS
24,12,1,0,0,0,10149,10242.4,7862.98,0,CPS
48,15,1,0,1,0,22782.3,18576.4,20676.3,0,CPS
31,6,0,0,1,1,17404.2,15796,19690.7,0,CPS
47,12,0,0,0,0,21542.1,21782.8,22204.3,0,CPS
37,4,1,0,1,1,5646.61,1955.03,3141.65,0,CPS
21,16,0,0,0,0,4077.23,2644.31,21885.1,0,CPS
48,7,0,0,0,1,7531.42,8940.87,3174.16,0,CPS
18,9,0,0,0,1,0,1002.58,4255.85,0,CPS
41,12,0,0,1,0,2725.34,5977.89,17287.9,0,CPS
28,12,0,0,1,0,11514.6,12700.5,11870.6,0,CPS
29,10,0,0,1,1,7784.17,17384,15702.3,0,CPS
51,12,0,0,1,0,0,0,0,0,CPS
31,12,0,0,1,0,2231.6,0,0,0,CPS
37,16,0,0,1,0,19518.2,16503.2,9268.3,0,CPS
40,12,0,0,0,0,19038.2,20753.4,14054.7,0,CPS
48,12,0,0,1,0,21160.1,21215.3,22260.5,0,CPS
45,9,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
33,13,0,0,1,0,19573.1,19215.5,21101.9,0,CPS
51,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,16,1,0,1,0,0,0,25564.7,0,CPS
16,9,0,1,0,1,0,0,0,0,CPS
50,12,1,0,1,0,25862.3,24155,22155.6,0,CPS
17,11,1,0,0,1,0,75.1936,10769.7,0,CPS
22,14,0,0,1,0,1222.58,236.323,1663.92,0,CPS
21,12,0,1,0,0,10928.8,10063.4,9417.55,0,CPS
21,12,0,0,0,0,2827.22,4056.87,5937.5,0,CPS
30,14,0,0,1,0,18376,16279.4,13651.2,0,CPS
40,17,0,0,1,0,0,25243.6,24286.4,0,CPS
47,11,0,0,1,1,3673.62,3195.73,1417.14,0,CPS
47,10,0,0,1,1,18187.9,13957.3,15462.9,0,CPS
51,17,0,0,1,0,0,0,0,0,CPS
35,9,0,0,1,1,0,0,0,0,CPS
21,12,0,0,1,0,9529.87,17421.6,17811,0,CPS
21,12,0,0,1,0,10891.6,13243,22078.7,0,CPS
49,10,0,0,1,1,25862.3,25243.6,24666.2,0,CPS
20,12,0,0,0,0,14706.3,15224.9,23911.1,0,CPS
38,9,0,0,0,1,15151,15631.3,18746.4,0,CPS
51,7,0,0,1,1,10356.7,9657,22493.9,0,CPS
23,15,0,0,0,0,2298.22,8965.93,15972.8,0,CPS
37,12,0,0,1,0,15466.5,15486.3,16785.5,0,CPS
39,12,0,0,0,0,16820.3,13329,20172.4,0,CPS
50,12,0,0,1,0,16865.4,16000.1,21976.8,0,CPS
16,10,0,0,0,1,0,1450.16,16920,0,CPS
40,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
16,10,0,0,0,1,0,0,771.373,0,CPS
48,13,1,0,1,0,20417.5,21777.5,25564.7,0,CPS
31,9,0,0,1,1,19794.5,17428.8,19235.6,0,CPS
39,12,0,0,1,0,19794.5,18537,23934.7,0,CPS
26,14,0,0,1,0,21881.1,25243.6,25564.7,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
25,12,0,0,0,0,16649.8,16859.5,21490.6,0,CPS
42,4,1,0,1,1,13912.8,13262.7,13770.9,0,CPS
50,2,0,1,1,1,23301.6,24760.2,25564.7,0,CPS
17,10,0,1,0,1,0,902.323,7084.22,0,CPS
40,4,0,1,1,1,6091.36,3369.39,4966.64,0,CPS
17,7,0,1,0,1,0,2082.15,6460.62,0,CPS
18,8,0,1,0,1,0,902.323,1306.31,0,CPS
30,6,0,1,1,1,9300.64,9225.53,20753.2,0,CPS
51,3,0,1,1,1,8144.67,13040.7,11638.6,0,CPS
30,9,0,0,1,1,23203.6,21022,25564.7,0,CPS
55,6,0,0,1,1,14132.2,12815.1,14388.6,0,CPS
25,10,0,0,1,1,11594.9,17070.7,18214.5,0,CPS
52,12,0,0,1,0,6777.1,7798.65,15120.1,0,CPS
32,12,0,0,1,0,24279.2,18155.7,25564.7,0,CPS
42,18,0,0,1,0,25862.3,25243.6,22214.7,0,CPS
40,12,0,0,1,0,1826.04,0,0,0,CPS
31,9,0,0,1,1,19643.6,18997.1,22408.2,0,CPS
22,10,0,0,1,1,25862.3,23897.2,1477.73,0,CPS
20,11,1,0,0,1,7298.27,8425.26,9339.23,0,CPS
23,12,0,0,0,0,0,0,3902.68,0,CPS
49,12,0,0,1,0,22472.8,24627.7,0,0,CPS
23,16,1,0,0,0,1469.45,19602.2,23429.3,0,CPS
48,12,0,0,1,0,0,0,0,0,CPS
44,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
16,9,0,0,0,1,0,0,4065.23,0,CPS
37,12,0,0,1,0,25862.3,18028.6,25564.7,0,CPS
44,7,0,0,1,1,6056.09,914.855,6497.56,0,CPS
19,8,0,0,0,1,5464.4,2082.15,8244.24,0,CPS
38,2,0,0,1,1,2991.8,1826.13,967.911,0,CPS
33,14,0,0,1,0,22506.1,23340.4,25564.7,0,CPS
53,8,0,0,1,1,24236.1,21818.7,25564.7,0,CPS
51,6,1,0,1,1,12780.3,12850.9,18013.5,0,CPS
41,6,1,0,1,1,15051.1,13543.8,0,0,CPS
26,12,0,0,1,0,17615.8,22946.6,23614.1,0,CPS
36,9,0,0,1,1,16626.3,15359.2,14953.1,0,CPS
23,11,0,0,1,1,20104,17591.7,21199.5,0,CPS
51,15,0,0,1,0,0,0,0,0,CPS
45,12,0,0,1,0,0,0,0,0,CPS
46,12,0,0,1,0,16743.9,16445.9,17302.7,0,CPS
21,12,0,0,0,0,12547.1,13857.1,19328.7,0,CPS
22,12,0,0,1,0,18360.3,17613.2,23388,0,CPS
28,12,0,0,1,0,18070.3,15910.6,0,0,CPS
51,14,0,0,0,0,25752.6,25243.6,25564.7,0,CPS
47,10,0,0,1,1,0,0,0,0,CPS
25,12,0,0,1,0,1822.12,93.0968,0,0,CPS
29,12,0,0,1,0,15127.5,5295.77,2707.2,0,CPS
48,5,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
32,8,0,0,1,1,12988,11821.5,14956.1,0,CPS
40,12,0,0,1,0,16888.9,10346.3,14372.4,0,CPS
54,8,0,0,1,1,15981.7,14709.3,15888.5,0,CPS
18,8,0,0,1,1,6469.5,12333.5,21669.4,0,CPS
52,6,1,0,1,1,3023.15,3066.82,4186.4,0,CPS
45,8,1,0,1,1,8044.75,12288.8,9349.58,0,CPS
30,8,0,1,1,1,6342.15,19.6936,10449,0,CPS
29,9,0,1,1,1,10783.8,11286.2,25564.7,0,CPS
30,12,0,0,1,0,19814.1,22968.1,20478.3,0,CPS
28,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
22,12,0,0,1,0,877.752,0,0,0,CPS
32,13,0,0,1,0,22800,21709.4,16463.3,0,CPS
24,12,0,0,1,0,21406.9,25243.6,25564.7,0,CPS
35,8,0,0,0,1,3652.07,5661,1334.39,0,CPS
51,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
41,12,0,0,1,0,14463.3,14759.4,18944.4,0,CPS
53,8,0,0,0,1,0,0,0,0,CPS
46,10,0,0,1,1,10237.2,7959.77,13111.9,0,CPS
38,12,0,0,1,0,18744.3,19194.1,15160,0,CPS
40,12,0,0,1,0,8585.51,15110.3,0,0,CPS
18,11,0,0,0,1,766.073,3081.15,6790.15,0,CPS
41,14,0,0,1,0,25862.3,7573.06,0,0,CPS
35,14,0,0,1,0,21199.3,20633.5,25564.7,0,CPS
22,13,0,0,0,0,7954.62,7259.76,0,0,CPS
38,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
48,18,0,0,1,0,0,0,0,0,CPS
19,12,0,0,0,0,0,3220.79,3180.07,0,CPS
50,12,0,0,1,0,4813.92,0,0,0,CPS
35,10,1,0,1,1,12419.8,11896.7,0,0,CPS
24,14,1,0,1,0,12551.1,11032,18251.4,0,CPS
20,12,1,0,1,0,2648.93,4273.5,0,0,CPS
38,10,0,0,1,1,4565.09,11733.8,15454.1,0,CPS
27,13,0,0,1,0,25862.3,0,25564.7,0,CPS
47,13,0,0,0,0,19984.5,12525.1,16846.1,0,CPS
25,12,0,0,1,0,21318.8,23199,25564.7,0,CPS
51,6,0,1,1,1,0,0,0,0,CPS
17,11,0,1,0,1,0,1428.68,14991.5,0,CPS
39,12,0,1,1,0,25862.3,25243.6,25564.7,0,CPS
33,12,0,1,1,0,14494.7,9782.32,21183.2,0,CPS
51,10,0,0,1,1,23417.2,16999.1,24109.1,0,CPS
29,15,0,0,1,0,13178,17215.7,23614.1,0,CPS
27,12,0,0,0,0,25862.3,18359.8,25564.7,0,CPS
52,0,0,1,1,1,18675.7,15529.3,13052.8,0,CPS
28,6,0,1,1,1,13148.6,13844.6,18077,0,CPS
44,5,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
35,12,0,0,1,0,21977.1,21356.8,25564.7,0,CPS
24,16,0,0,1,0,15636.9,16426.2,19149.9,0,CPS
31,16,0,0,1,0,13084,9424.26,8601.85,0,CPS
28,8,1,0,1,1,14046,13246.6,12081.9,0,CPS
32,13,0,1,1,0,1491,0,25564.7,0,CPS
23,16,0,0,1,0,3558.03,10059.8,23736.7,0,CPS
48,14,0,0,1,0,24569.2,21539.4,22785.1,0,CPS
45,12,0,0,1,0,21324.7,23370.9,18196.7,0,CPS
30,12,0,0,1,0,9584.73,9606.87,25564.7,0,CPS
44,12,0,0,1,0,19363.4,18651.6,20914.3,0,CPS
17,10,0,0,0,1,0,0,9407.21,0,CPS
34,12,0,0,1,0,21984.9,23367.3,24129.8,0,CPS
54,11,0,0,1,1,15971.9,9744.73,0,0,CPS
23,8,0,0,1,1,3595.25,4866.1,2782.56,0,CPS
48,12,0,0,1,0,21591.1,20839.3,20550.7,0,CPS
54,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
26,15,0,0,1,0,25862.3,23551.7,0,0,CPS
22,12,0,0,1,0,18493.5,18205.8,20524.1,0,CPS
20,12,0,0,0,0,7835.11,12290.6,19878.4,0,CPS
22,12,0,1,1,0,13066.3,17190.7,20354.2,0,CPS
19,12,0,0,1,0,1861.3,5490.92,15502.8,0,CPS
20,12,0,0,0,0,8516.93,3143.81,3172.68,0,CPS
22,12,0,0,1,0,23634.6,23639.4,25564.7,0,CPS
22,15,0,1,0,0,0,1781.37,25564.7,0,CPS
27,17,0,0,1,0,2498.06,0,19210.4,0,CPS
55,8,0,1,0,1,25862.3,25243.6,25564.7,0,CPS
29,16,0,0,0,0,21649.9,22511.5,25564.7,0,CPS
41,14,0,0,1,0,0,0,22409.7,0,CPS
16,9,0,1,0,1,144.986,0,9014.13,0,CPS
20,14,0,0,0,0,2897.76,3736.4,7762.5,0,CPS
22,12,0,0,0,0,0,1980.1,19581.3,0,CPS
19,12,0,0,0,0,6871.15,4626.19,19316.8,0,CPS
32,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
25,14,0,0,1,0,17666.7,17419.8,25134.7,0,CPS
35,16,0,0,0,0,9612.16,24416.4,25564.7,0,CPS
24,12,0,0,0,0,4396.6,4943.08,25564.7,0,CPS
31,12,0,0,1,0,17647.1,21301.3,25564.7,0,CPS
39,12,0,0,1,0,20854.4,19618.3,21907.3,0,CPS
32,12,0,0,1,0,24763.2,16718,25564.7,0,CPS
26,16,0,0,0,0,16361.8,6910.65,17067.7,0,CPS
23,12,0,0,0,0,11994.6,10546.8,888.114,0,CPS
33,16,0,0,1,0,23454.4,25243.6,13898,0,CPS
29,15,0,0,1,0,19236.1,23401.3,25564.7,0,CPS
32,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,14,0,0,1,0,25862.3,25243.6,2760.39,0,CPS
51,12,0,0,0,0,20742.8,2538.68,1019.63,0,CPS
44,7,0,1,1,1,21436.3,20067.7,20129.6,0,CPS
20,12,0,1,0,0,7609.79,9771.58,5634.57,0,CPS
34,12,0,1,1,0,23309.4,21557.3,25564.7,0,CPS
41,13,0,1,1,0,25862.3,25243.6,25564.7,0,CPS
31,18,0,1,1,0,7909.56,7462.06,25564.7,0,CPS
46,10,0,1,1,1,25862.3,23657.3,25564.7,0,CPS
42,12,0,1,1,0,21561.7,24258.9,25564.7,0,CPS
24,12,0,1,1,0,22995.9,25243.6,12708.5,0,CPS
48,11,0,0,1,1,0,0,0,0,CPS
43,18,0,0,0,0,12292.4,9877.21,15460,0,CPS
50,13,0,0,0,0,9567.1,9173.61,10118,0,CPS
53,4,0,1,1,1,6099.2,11527.9,16791.4,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
33,10,1,0,0,1,0,0,0,0,CPS
30,11,1,0,1,1,356.587,3947.66,7329.52,0,CPS
35,17,0,0,0,0,0,0,6033.56,0,CPS
37,13,1,0,1,0,25862.3,25243.6,25244,0,CPS
55,12,1,0,1,0,18636.6,18685.6,20441.4,0,CPS
41,18,0,0,0,0,0,0,0,0,CPS
29,13,0,0,0,0,17022.1,17074.3,25564.7,0,CPS
36,14,0,0,1,0,25862.3,25243.6,11348.9,0,CPS
37,16,0,0,1,0,23812.9,24898,25564.7,0,CPS
30,15,0,0,1,0,20317.6,17996.3,3728.3,0,CPS
39,14,0,0,1,0,20301.9,25243.6,25564.7,0,CPS
26,14,0,0,0,0,1622.27,230.952,0,0,CPS
28,16,0,0,0,0,23664,23797,25220.4,0,CPS
28,17,0,0,0,0,25599.8,25243.6,25564.7,0,CPS
29,14,0,0,0,0,5364.47,13585,10369.2,0,CPS
31,16,0,0,1,0,25862.3,3254.81,25564.7,0,CPS
28,18,0,0,1,0,0,2508.24,21521.6,0,CPS
27,14,0,0,0,0,13716.8,15205.2,22324,0,CPS
33,16,0,0,0,0,15282.3,15683.2,17985.4,0,CPS
49,16,1,0,0,0,25601.7,25243.6,2831.32,0,CPS
46,11,1,0,1,1,0,0,0,0,CPS
17,9,1,0,0,1,0,0,0,0,CPS
55,8,1,0,1,1,1328.38,1498.5,1631.41,0,CPS
36,8,0,0,1,1,22549.2,22371.9,0,0,CPS
43,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,18,0,0,0,0,468.265,1398.24,456.617,0,CPS
38,14,0,0,1,0,19686.7,20526.1,22720.1,0,CPS
21,13,0,0,0,0,0,2123.32,3533.24,0,CPS
28,13,0,0,1,0,0,1500.29,0,0,CPS
20,11,0,1,1,1,4410.31,2100.05,5503.05,0,CPS
33,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
52,12,0,0,1,0,0,0,0,0,CPS
19,13,0,0,0,0,1379.32,5730.82,21549.7,0,CPS
31,13,0,0,1,0,0,0,0,0,CPS
40,11,0,0,1,1,20666.3,8502.24,25564.7,0,CPS
35,11,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
21,12,0,0,0,0,11835.9,14798.8,25564.7,0,CPS
20,14,0,0,0,0,1216.7,0,10932.2,0,CPS
23,8,0,0,1,1,6369.58,10972.9,8145.23,0,CPS
55,11,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
37,11,0,0,1,1,16052.3,15581.2,25564.7,0,CPS
33,18,0,0,1,0,3221.03,2302.35,1709.73,0,CPS
35,16,0,1,1,0,15799.5,0,17490.4,0,CPS
35,12,0,0,1,0,24912.1,25243.6,22941.7,0,CPS
30,12,0,0,1,0,23041,25129,8411.22,0,CPS
46,8,0,1,1,1,20090.3,25243.6,25564.7,0,CPS
19,11,0,1,0,1,0,0,0,0,CPS
18,12,0,1,0,0,0,254.226,0,0,CPS
27,12,0,0,1,0,195.927,0,265.991,0,CPS
40,12,0,0,1,0,19921.8,15869.4,24973.6,0,CPS
30,13,0,1,1,0,25294.1,24740.5,25564.7,0,CPS
49,8,0,1,1,1,0,0,0,0,CPS
35,12,0,0,1,0,12276.8,13329,6968.96,0,CPS
27,13,0,1,1,0,0,4252.02,17695.8,0,CPS
49,9,0,0,1,1,21375.6,25243.6,18603.1,0,CPS
19,13,0,0,0,0,2362.88,529.935,1127.51,0,CPS
44,12,0,0,1,0,10656.5,13776.5,1615.16,0,CPS
20,14,0,0,0,0,3740.24,3405.19,1455.56,0,CPS
38,12,0,0,1,0,25862.3,25243.6,19105.5,0,CPS
44,16,0,0,1,0,11167.8,18472.6,3565.75,0,CPS
22,16,0,0,1,0,576.024,3084.73,22380.2,0,CPS
29,15,0,0,0,0,9032.22,9716.08,8714.15,0,CPS
40,14,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
30,10,0,1,0,1,19036.2,17194.3,11651.9,0,CPS
53,18,0,1,0,0,7010.26,13606.5,14734.4,0,CPS
55,17,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
32,12,0,1,1,0,19727.9,19607.6,21313.2,0,CPS
41,12,0,1,0,0,25862.3,22183.9,25564.7,0,CPS
55,14,0,0,1,0,6769.27,2805.44,1802.83,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
28,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
47,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
46,15,1,0,1,0,21512.8,22106.9,25564.7,0,CPS
16,10,1,0,0,1,0,725.081,3063.33,0,CPS
19,12,0,0,1,0,7139.57,5696.81,14252.7,0,CPS
26,12,0,0,1,0,16263.9,25118.2,25564.7,0,CPS
33,16,0,0,1,0,24686.8,25241.8,25564.7,0,CPS
42,9,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
44,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,9,0,0,0,1,0,597.968,7964.95,0,CPS
30,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
40,14,0,0,1,0,21471.6,23483.7,25564.7,0,CPS
25,12,0,0,1,0,8179.94,15928.5,14496.5,0,CPS
26,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,12,0,0,1,0,24569.2,25243.6,25564.7,0,CPS
33,12,0,0,1,0,19882.6,19754.4,19501.6,0,CPS
31,16,0,0,1,0,25862.3,25163,25564.7,0,CPS
27,12,0,0,1,0,16020.9,20966.5,24791.8,0,CPS
37,12,0,0,1,0,24077.4,23277.8,11513,0,CPS
24,14,0,0,0,0,10256.8,14632.3,20639.4,0,CPS
24,18,0,0,1,0,8127.04,6438,0,0,CPS
30,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
45,9,0,0,1,1,23534.7,22203.6,21146.3,0,CPS
23,15,0,0,0,0,0,4885.79,11115.5,0,CPS
30,12,0,1,1,0,8975.4,6545.42,10651.5,0,CPS
33,12,0,0,1,0,19314.4,20619.2,21319.2,0,CPS
30,12,0,0,1,0,19402.6,13302.1,24426.8,0,CPS
18,10,0,1,0,1,8379.78,3172.45,5192.73,0,CPS
39,13,0,0,1,0,7376.64,6429.05,4102.17,0,CPS
31,14,0,0,1,0,18618.9,1229.95,25564.7,0,CPS
42,12,0,0,1,0,23364.3,25243.6,25564.7,0,CPS
29,10,0,1,1,1,16228.6,9067.98,12087.8,0,CPS
34,13,0,0,0,0,3205.36,84.1452,17293.8,0,CPS
34,18,0,0,0,0,0,0,0,0,CPS
35,11,0,0,1,1,15158.8,6131.85,0,0,CPS
28,12,0,1,1,0,19675,22441.7,20575.9,0,CPS
24,10,0,1,1,1,19289,12442.7,21827.5,0,CPS
23,12,0,0,1,0,14718,12492.9,15836.8,0,CPS
23,13,1,0,1,0,13338.7,13445.3,15464.4,0,CPS
42,6,0,0,1,1,25862.3,17598.9,20228.6,0,CPS
54,12,0,0,1,0,13111.4,20492,24932.2,0,CPS
25,12,0,0,0,0,1902.45,3555.58,1400.89,0,CPS
29,14,0,0,0,0,0,0,0,0,CPS
45,7,0,1,1,1,18991.2,18114.5,18102.2,0,CPS
53,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
18,12,0,0,0,0,2155.19,5397.82,15678.7,0,CPS
41,12,0,0,1,0,25862.3,25243.6,0,0,CPS
19,12,0,0,0,0,2129.72,10684.7,13760.6,0,CPS
45,10,0,0,1,1,0,8006.32,0,0,CPS
53,9,0,0,1,1,12619.6,9100.21,8860.45,0,CPS
24,18,0,0,0,0,5233.2,22835.6,0,0,CPS
28,18,0,0,0,0,17159.3,22846.3,25564.7,0,CPS
42,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
44,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,16,0,0,1,0,18144.8,20363.1,25564.7,0,CPS
43,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
31,12,0,0,0,0,0,0,0,0,CPS
22,14,0,0,1,0,1028.61,13771.2,25564.7,0,CPS
30,12,0,0,1,0,10188.2,16906,25564.7,0,CPS
41,9,0,1,1,1,22994,17779.7,23640.7,0,CPS
28,17,0,1,0,0,16540.1,17097.6,18982.9,0,CPS
23,16,0,1,0,0,9175.25,14773.7,17050,0,CPS
38,12,0,0,1,0,11461.7,11681.8,25564.7,0,CPS
29,16,0,0,0,0,16732.1,11207.4,0,0,CPS
37,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
38,12,0,0,1,0,21156.2,23775.5,25564.7,0,CPS
37,12,0,0,1,0,22374.8,18735.7,22556,0,CPS
16,10,0,0,0,1,411.446,0,3929.27,0,CPS
49,12,0,0,1,0,12094.5,4296.77,1861.94,0,CPS
20,12,0,0,0,0,1945.55,8482.55,14597,0,CPS
17,11,0,0,0,1,1626.19,1928.18,8550.13,0,CPS
51,8,0,0,1,1,25862.3,25243.6,0,0,CPS
30,13,0,0,1,0,13993.1,13835.6,16813.6,0,CPS
25,12,0,1,1,0,25862.3,25243.6,25564.7,0,CPS
18,12,0,0,0,0,621.088,841.452,0,0,CPS
20,14,0,0,0,0,732.766,2148.39,11768.6,0,CPS
52,12,0,0,1,0,20131.5,21324.5,22390.5,0,CPS
49,13,0,0,1,0,6447.95,4474.02,6859.61,0,CPS
27,15,0,0,1,0,12970.3,17097.6,25564.7,0,CPS
34,12,0,1,0,0,8513.01,18354.4,13262.6,0,CPS
30,8,0,1,1,1,12654.9,11581.6,0,0,CPS
54,12,0,0,1,0,0,0,0,0,CPS
50,8,0,1,1,1,19575,18871.8,24713.5,0,CPS
29,12,0,0,1,0,25862.3,10940.7,25564.7,0,CPS
54,13,0,0,1,0,15390,22506.2,24317.5,0,CPS
22,12,0,0,1,0,25064.9,23449.7,25549.9,0,CPS
26,11,0,0,1,1,17351.3,22251.9,5446.9,0,CPS
26,16,0,0,1,0,19592.7,20282.6,24682.5,0,CPS
35,16,0,0,0,0,0,5370.97,18841,0,CPS
32,6,0,1,1,1,4333.9,10969.3,14560,0,CPS
45,14,0,0,1,0,25860.4,25243.6,25564.7,0,CPS
18,12,0,0,0,0,0,0,11347.5,0,CPS
36,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
52,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
36,14,0,0,1,0,25819.2,25243.6,25564.7,0,CPS
16,10,0,0,0,1,52.9002,1129.69,10921.9,0,CPS
45,12,0,0,1,0,5877.8,14487.3,25564.7,0,CPS
33,18,0,0,1,0,1340.14,785.952,1684.61,0,CPS
25,14,0,0,0,0,5460.48,9923.76,19022.8,0,CPS
21,12,0,0,0,0,6963.23,7408.35,0,0,CPS
27,13,0,0,1,0,17051.5,7234.69,11906,0,CPS
28,12,0,0,1,0,23266.3,25243.6,25564.7,0,CPS
30,14,0,1,1,0,24269.4,21951.2,25564.7,0,CPS
30,16,0,1,1,0,20970,23720,25564.7,0,CPS
52,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
20,12,0,0,0,0,5084.3,8745.73,21251.2,0,CPS
27,12,0,0,1,0,0,0,0,0,CPS
42,12,0,0,1,0,18622.8,17700.9,20052.8,0,CPS
33,12,0,0,0,0,19994.3,22063.9,25564.7,0,CPS
34,18,0,0,1,0,20862.3,19963.9,1257.55,0,CPS
24,13,0,0,0,0,3083.89,2787.53,11452.4,0,CPS
51,12,0,0,1,0,14494.7,19328.3,7765.45,0,CPS
33,12,0,0,0,0,24191.1,23839.9,25564.7,0,CPS
51,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,12,0,1,1,0,19022.5,15803.2,25564.7,0,CPS
37,3,0,1,1,1,17033.9,23831,0,0,CPS
35,16,0,0,1,0,25862.3,23435.3,25564.7,0,CPS
54,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
27,14,0,0,0,0,14151.8,16780.7,19213.4,0,CPS
29,12,0,0,0,0,0,0,0,0,CPS
42,12,0,0,1,0,25862.3,25243.6,16531.3,0,CPS
36,14,0,1,1,0,0,18488.7,18544,0,CPS
21,12,0,0,0,0,0,3435.63,0,0,CPS
45,9,0,1,1,1,25862.3,25243.6,25564.7,0,CPS
16,10,0,1,0,1,0,0,3035.25,0,CPS
17,11,0,1,0,1,2223.77,3868.89,7400.46,0,CPS
25,14,0,0,1,0,11236.4,7141.6,20547.8,0,CPS
45,0,0,1,1,1,10190.2,8781.53,10772.6,0,CPS
31,12,0,1,1,0,17059.3,19793.8,9890.42,0,CPS
51,12,0,1,1,0,12037.7,11665.7,0,0,CPS
18,11,0,0,0,1,1481.21,57.2903,1421.57,0,CPS
24,12,0,0,0,0,9784.58,2413.35,0,0,CPS
24,12,0,0,0,0,9414.28,7318.84,0,0,CPS
33,8,0,1,1,1,6986.75,19280,22728.9,0,CPS
31,6,0,1,1,1,18054.6,23284.9,18925.2,0,CPS
