user_id,total_sessions_before_idle,sessions_in_last_30d_before_idle,days_idle,last_paid_plan,favorite_category,account_age_years,device_type,acquisition_channel,comeback_trigger_campaign,made_repeat_purchase_in_7d,used_new_feature_in_7d,churn_within_30d
8941,209,16,60,Free,Electronics,3.47,Mobile,Organic,0,0,1,0
8942,29,1,83,Paid,Groceries,1.71,Desktop,Referral,0,0,0,0
8943,47,5,143,Paid,Electronics,1.15,Mobile,Paid,0,0,0,0
8944,13,1,60,Free,Fashion,3.49,Mobile,Organic,0,1,0,0
8945,29,4,60,Paid,Electronics,1.16,Mobile,Organic,0,0,0,0
8946,28,4,115,Paid,Fashion,2.4,Desktop,Referral,0,0,0,0
8947,40,5,194,Free,Fashion,1.52,Mobile,Organic,0,0,1,0
8948,47,4,123,Free,Books,4.39,Mobile,Paid,1,0,1,0
8949,58,3,61,Free,Fashion,5.3,Mobile,Organic,0,0,0,0
8950,42,6,142,Free,Books,3.68,Mobile,Organic,1,0,0,0
8951,10,1,106,Free,Electronics,2.76,Mobile,Organic,0,0,0,0
8952,13,1,60,Free,Books,5.98,Mobile,Paid,1,0,0,0
8953,20,3,308,Free,Sports,0.62,Desktop,Organic,1,0,0,0
8954,25,2,123,Paid,Books,2.17,Desktop,Referral,0,0,0,0
8955,95,7,157,Free,Books,2.03,Mobile,Organic,0,0,1,0
8956,11,1,122,Paid,Sports,2.46,Mobile,Paid,1,0,0,0
8957,24,4,182,Free,Electronics,1.77,Mobile,Organic,0,0,0,0
8958,86,17,67,Paid,Fashion,1.95,Desktop,Referral,1,1,1,0
8959,25,3,284,Paid,Electronics,1.92,Mobile,Referral,0,0,0,1
8960,53,2,327,Free,Electronics,3.28,Mobile,Organic,0,0,1,0
8961,29,3,212,Paid,Books,2.65,Mobile,Organic,0,0,0,0
8962,43,2,61,Paid,Fashion,4.02,Mobile,Organic,0,1,0,0
8963,27,5,107,Paid,Sports,3.33,Mobile,Paid,0,1,0,0
8964,65,4,71,Paid,Fashion,1.51,Mobile,Referral,0,0,0,0
8965,8,1,212,Free,Sports,4.96,Mobile,Organic,0,0,0,0
8966,24,4,60,Free,Sports,3.1,Mobile,Organic,0,0,0,0
8967,45,7,68,Free,Sports,1.34,Mobile,Organic,1,0,0,0
8968,57,3,217,Free,Groceries,1.42,Mobile,Organic,0,0,1,0
8969,148,19,157,Free,Fashion,4.88,Mobile,Organic,0,0,1,0
8970,23,2,207,Paid,Groceries,4.37,Mobile,Organic,1,1,0,0
8971,146,25,164,Free,Fashion,3.29,Mobile,Organic,0,0,1,0
8972,18,1,183,Paid,Sports,2.18,Mobile,Referral,0,0,0,0
8973,126,14,60,Free,Electronics,3.03,Desktop,Organic,0,1,0,0
8974,75,10,301,Free,Electronics,4.0,Mobile,Organic,0,0,1,0
8975,14,1,140,Free,Sports,5.34,Desktop,Organic,0,0,1,0
8976,46,6,212,Free,Fashion,3.56,Desktop,Referral,0,0,1,0
8977,32,3,249,Paid,Fashion,2.02,Mobile,Paid,1,1,1,0
8978,62,8,275,Paid,Electronics,0.74,Desktop,Organic,0,1,1,0
8979,27,1,121,Free,Groceries,1.47,Mobile,Paid,0,0,0,0
8980,25,2,140,Paid,Books,4.08,Mobile,Paid,0,0,0,0
8981,131,17,293,Paid,Groceries,1.38,Desktop,Referral,0,1,0,0
8982,31,4,60,Free,Sports,3.15,Mobile,Referral,1,0,1,0
8983,76,5,60,Paid,Fashion,4.34,Desktop,Organic,0,1,0,0
8984,27,3,150,Paid,Books,2.2,Mobile,Organic,0,1,0,0
8985,176,22,121,Free,Groceries,4.18,Desktop,Paid,1,0,1,0
8986,17,1,66,Paid,Books,3.7,Mobile,Referral,0,0,0,0
8987,18,2,93,Free,Electronics,2.91,Mobile,Organic,0,0,0,1
8988,153,12,365,Free,Fashion,5.43,Mobile,Organic,1,1,1,0
8989,22,4,202,Free,Fashion,4.31,Desktop,Organic,0,0,1,1
8990,165,14,60,Paid,Fashion,2.48,Mobile,Organic,0,1,1,0
8991,81,13,126,Paid,Electronics,4.92,Mobile,Organic,0,1,1,0
8992,29,3,290,Free,Fashion,4.56,Mobile,Organic,0,0,0,0
8993,6,1,151,Free,Electronics,4.85,Mobile,Referral,0,0,0,0
8994,33,6,61,Free,Fashion,4.03,Mobile,Referral,0,1,0,0
8995,37,6,297,Paid,Groceries,2.59,Mobile,Paid,1,0,0,0
8996,107,7,340,Free,Sports,2.42,Mobile,Organic,0,0,1,0
8997,163,30,65,Paid,Electronics,4.1,Desktop,Referral,1,1,0,0
8998,17,1,106,Paid,Books,1.22,Mobile,Organic,0,1,0,0
8999,74,7,108,Paid,Sports,5.01,Mobile,Organic,0,0,0,0
9000,72,9,247,Free,Books,2.54,Mobile,Referral,0,0,1,0
9001,97,18,60,Free,Sports,3.97,Desktop,Paid,0,0,0,0
9002,55,7,177,Free,Fashion,3.24,Mobile,Organic,0,1,0,0
9003,5,1,60,Paid,Sports,3.36,Mobile,Referral,0,1,0,0
9004,29,5,130,Paid,Books,4.56,Mobile,Referral,0,0,0,0
9005,11,1,101,Free,Fashion,3.95,Desktop,Referral,0,0,0,0
9006,28,3,72,Free,Sports,1.88,Desktop,Organic,0,0,0,0
9007,89,9,255,Paid,Sports,0.91,Desktop,Organic,1,1,1,0
9008,45,4,352,Free,Electronics,5.12,Mobile,Organic,0,0,1,0
9009,105,13,105,Free,Sports,5.37,Desktop,Paid,1,0,1,1
9010,47,2,209,Paid,Fashion,1.4,Mobile,Referral,0,1,0,0
9011,10,1,100,Free,Groceries,2.2,Mobile,Referral,0,1,0,0
9012,3,1,60,Paid,Fashion,2.05,Mobile,Referral,0,1,0,0
9013,39,6,83,Paid,Fashion,5.66,Mobile,Organic,0,1,0,0
9014,27,2,127,Paid,Groceries,1.63,Mobile,Paid,1,1,0,0
9015,13,1,148,Free,Electronics,1.42,Desktop,Referral,0,0,1,1
9016,7,1,82,Free,Fashion,1.5,Desktop,Organic,1,1,0,0
9017,16,3,60,Free,Electronics,4.51,Mobile,Organic,0,0,1,0
9018,28,4,60,Free,Fashion,5.38,Mobile,Paid,0,1,0,0
9019,65,4,181,Paid,Groceries,2.66,Desktop,Organic,1,0,0,0
9020,40,3,348,Paid,Fashion,1.25,Mobile,Referral,1,1,0,0
9021,166,23,265,Free,Groceries,3.72,Desktop,Organic,1,0,1,0
9022,12,1,146,Paid,Electronics,1.65,Desktop,Organic,0,0,0,0
9023,80,11,144,Paid,Electronics,0.85,Mobile,Referral,0,1,0,0
9024,35,2,318,Free,Electronics,5.37,Mobile,Referral,0,0,1,0
9025,67,8,262,Free,Books,5.29,Mobile,Paid,0,0,1,0
9026,22,3,107,Free,Fashion,5.87,Desktop,Referral,1,0,0,1
9027,97,16,93,Paid,Books,3.11,Desktop,Referral,0,0,0,0
9028,45,7,103,Free,Electronics,2.12,Mobile,Referral,1,0,1,0
9029,17,2,60,Paid,Sports,4.73,Mobile,Paid,0,1,0,1
9030,33,2,310,Free,Fashion,1.49,Mobile,Paid,0,0,0,0
9031,27,5,216,Paid,Groceries,1.84,Desktop,Paid,0,0,0,0
9032,55,9,201,Free,Fashion,1.91,Mobile,Paid,0,0,1,0
9033,11,1,275,Paid,Fashion,5.73,Mobile,Referral,0,1,0,0
9034,33,5,78,Paid,Fashion,4.51,Desktop,Paid,1,0,0,0
9035,50,6,146,Free,Fashion,1.24,Desktop,Referral,1,1,1,0
9036,35,3,233,Paid,Books,1.01,Mobile,Organic,0,0,0,0
9037,128,19,166,Paid,Sports,5.14,Mobile,Paid,0,0,0,0
9038,72,5,131,Paid,Fashion,4.91,Desktop,Organic,0,1,0,0
9039,33,6,236,Free,Books,4.19,Mobile,Paid,0,0,0,0
9040,42,5,60,Free,Electronics,1.58,Mobile,Paid,0,0,0,1
9041,45,6,94,Paid,Electronics,3.14,Mobile,Referral,0,0,1,0
9042,50,5,60,Paid,Electronics,3.81,Desktop,Organic,1,0,0,0
9043,6,1,60,Free,Sports,5.63,Desktop,Organic,1,0,1,1
9044,25,3,133,Paid,Fashion,1.43,Desktop,Referral,0,1,0,0
9045,8,1,60,Free,Groceries,3.33,Mobile,Referral,0,0,1,0
9046,119,14,60,Paid,Electronics,1.37,Mobile,Organic,0,0,0,0
9047,32,2,199,Free,Electronics,2.94,Mobile,Organic,0,0,0,0
9048,28,4,250,Free,Electronics,1.6,Mobile,Organic,1,0,0,0
9049,82,13,118,Free,Electronics,5.1,Mobile,Paid,0,0,1,0
9050,51,8,105,Free,Fashion,1.9,Desktop,Paid,1,0,0,0
9051,11,1,144,Free,Fashion,2.79,Mobile,Paid,1,1,0,0
9052,31,1,70,Free,Electronics,2.74,Mobile,Paid,1,0,0,0
9053,24,1,106,Free,Groceries,5.26,Mobile,Paid,0,0,0,0
9054,6,1,222,Free,Fashion,4.67,Mobile,Organic,0,1,0,0
9055,17,1,122,Paid,Groceries,0.82,Mobile,Paid,0,0,0,0
9056,28,3,242,Free,Electronics,0.87,Mobile,Paid,1,0,0,1
9057,30,5,317,Free,Sports,3.53,Mobile,Referral,0,1,1,0
9058,8,1,226,Paid,Electronics,2.85,Mobile,Referral,0,1,0,0
9059,105,9,143,Paid,Fashion,2.02,Mobile,Paid,1,0,0,0
9060,30,3,120,Paid,Sports,4.86,Mobile,Organic,0,0,0,0
9061,35,2,82,Free,Fashion,1.21,Mobile,Organic,0,0,0,0
9062,50,2,353,Paid,Books,5.86,Mobile,Paid,0,0,0,0
9063,16,1,101,Paid,Books,0.63,Mobile,Organic,0,1,0,0
9064,53,8,116,Free,Electronics,1.15,Desktop,Organic,0,0,0,0
9065,23,4,79,Paid,Sports,2.21,Mobile,Organic,1,1,0,0
9066,14,1,224,Free,Groceries,3.3,Mobile,Referral,0,0,0,0
9067,59,4,197,Free,Groceries,1.69,Mobile,Organic,1,0,0,0
9068,148,13,60,Free,Sports,4.55,Mobile,Organic,0,0,1,0
9069,69,8,92,Paid,Books,2.47,Mobile,Referral,0,0,0,0
9070,84,12,80,Free,Fashion,0.71,Mobile,Paid,0,1,0,0
9071,20,2,60,Free,Groceries,5.33,Mobile,Organic,1,0,0,1
9072,7,1,180,Free,Electronics,5.69,Desktop,Referral,0,0,0,0
9073,147,7,213,Free,Fashion,3.9,Desktop,Organic,0,0,1,0
9074,259,51,168,Free,Books,4.94,Desktop,Referral,0,0,1,0
9075,155,29,60,Free,Sports,1.17,Mobile,Paid,1,0,1,0
9076,24,1,60,Free,Fashion,1.98,Mobile,Organic,0,0,0,0
9077,11,1,99,Paid,Groceries,2.29,Mobile,Paid,1,1,0,0
9078,12,1,180,Free,Electronics,5.78,Mobile,Organic,1,0,0,0
9079,7,1,111,Free,Fashion,3.32,Mobile,Paid,0,0,0,0
9080,30,3,77,Free,Groceries,0.54,Mobile,Referral,0,0,0,0
9081,165,15,101,Free,Sports,2.59,Mobile,Organic,0,0,1,0
9082,29,4,149,Free,Electronics,0.54,Mobile,Organic,0,0,0,0
9083,45,6,60,Free,Electronics,1.81,Mobile,Referral,0,0,1,0
9084,132,9,129,Paid,Electronics,3.0,Desktop,Paid,0,1,0,0
9085,23,3,247,Free,Groceries,2.28,Desktop,Paid,0,0,1,0
9086,254,41,365,Free,Fashion,0.68,Mobile,Organic,0,1,1,0
9087,243,15,137,Free,Fashion,1.14,Mobile,Organic,1,1,1,0
9088,30,3,221,Paid,Groceries,3.53,Desktop,Paid,1,0,0,0
9089,19,2,96,Paid,Electronics,4.33,Desktop,Organic,0,1,0,0
9090,67,7,161,Free,Electronics,2.73,Mobile,Organic,0,0,1,0
9091,24,2,73,Free,Sports,4.52,Mobile,Paid,1,0,0,0
9092,11,1,60,Paid,Sports,1.4,Desktop,Organic,1,1,0,0
9093,120,10,136,Free,Sports,1.17,Mobile,Paid,0,0,0,0
9094,112,13,225,Free,Electronics,5.12,Desktop,Paid,0,0,1,0
9095,39,2,194,Free,Sports,2.37,Desktop,Organic,0,0,0,0
9096,10,1,88,Free,Groceries,2.88,Desktop,Paid,0,0,0,0
9097,10,1,131,Paid,Fashion,5.71,Mobile,Organic,1,1,0,0
9098,37,2,207,Paid,Books,2.83,Mobile,Referral,0,1,0,0
9099,21,1,76,Paid,Fashion,0.52,Mobile,Referral,1,1,0,0
9100,24,1,142,Free,Groceries,5.66,Mobile,Paid,1,0,0,0
9101,93,15,158,Free,Groceries,0.58,Mobile,Organic,0,0,0,0
9102,69,5,66,Free,Groceries,4.14,Desktop,Referral,0,0,1,0
9103,132,16,60,Paid,Fashion,2.28,Mobile,Referral,0,0,0,0
9104,13,1,138,Paid,Books,3.09,Mobile,Organic,0,0,0,0
9105,24,2,305,Free,Fashion,3.51,Mobile,Paid,0,0,0,0
9106,71,12,129,Free,Sports,2.75,Mobile,Organic,1,0,1,0
9107,52,6,80,Free,Groceries,4.76,Desktop,Organic,0,0,1,0
9108,154,19,87,Paid,Fashion,5.62,Desktop,Paid,1,1,0,0
9109,51,6,297,Free,Fashion,0.98,Desktop,Paid,1,0,1,0
9110,211,19,229,Free,Groceries,4.9,Mobile,Organic,0,0,1,0
9111,57,8,141,Free,Books,1.21,Mobile,Organic,0,0,1,0
9112,96,5,250,Free,Groceries,0.94,Desktop,Paid,1,0,0,0
9113,24,2,63,Paid,Electronics,5.76,Mobile,Organic,0,0,0,0
9114,34,5,123,Paid,Groceries,3.19,Mobile,Paid,0,0,1,0
9115,83,4,60,Paid,Fashion,1.34,Desktop,Paid,0,1,0,0
9116,167,8,218,Paid,Books,3.63,Mobile,Paid,1,1,1,0
9117,69,7,60,Free,Sports,1.95,Mobile,Organic,1,0,1,0
9118,31,2,320,Free,Books,3.05,Mobile,Paid,1,0,0,0
9119,132,20,134,Free,Fashion,3.94,Desktop,Organic,0,0,1,0
9120,4,1,213,Paid,Sports,5.28,Mobile,Referral,0,0,0,0
9121,8,1,60,Free,Fashion,0.52,Mobile,Organic,1,1,0,0
9122,66,7,113,Paid,Groceries,1.68,Mobile,Organic,0,0,0,0
9123,34,6,254,Free,Books,1.03,Mobile,Organic,1,0,0,0
9124,61,5,60,Free,Electronics,1.03,Mobile,Paid,1,0,0,0
9125,36,2,147,Paid,Fashion,5.7,Mobile,Paid,0,1,1,0
9126,59,7,120,Paid,Fashion,5.65,Mobile,Organic,1,1,1,0
9127,15,1,173,Free,Sports,4.62,Mobile,Paid,0,0,0,1
9128,59,4,159,Free,Sports,4.04,Mobile,Organic,1,0,0,0
9129,90,7,133,Paid,Books,5.16,Mobile,Paid,0,0,1,0
9130,113,17,124,Paid,Fashion,0.82,Mobile,Organic,1,1,0,0
9131,249,24,61,Free,Sports,1.16,Desktop,Referral,1,1,1,0
9132,43,8,60,Free,Books,2.24,Mobile,Referral,0,0,1,0
9133,44,4,153,Free,Electronics,5.08,Mobile,Referral,0,0,0,0
9134,8,1,194,Free,Electronics,3.1,Mobile,Referral,0,0,0,0
9135,20,1,60,Paid,Electronics,3.27,Mobile,Organic,1,1,0,0
9136,28,3,185,Free,Books,1.76,Desktop,Organic,0,0,0,0
9137,95,11,258,Free,Books,4.07,Desktop,Organic,0,0,1,0
9138,18,1,60,Free,Books,5.38,Mobile,Organic,0,0,0,0
9139,74,8,218,Free,Sports,2.31,Mobile,Organic,0,0,1,0
9140,34,2,305,Free,Electronics,3.91,Mobile,Paid,1,0,1,1
9141,28,4,202,Free,Books,2.33,Mobile,Paid,1,0,0,0
9142,43,8,241,Free,Electronics,4.86,Desktop,Referral,0,0,0,0
9143,23,4,176,Free,Groceries,3.11,Mobile,Organic,0,1,0,0
9144,22,3,60,Free,Fashion,2.37,Mobile,Paid,1,0,0,1
9145,7,1,129,Free,Fashion,2.81,Desktop,Organic,0,0,0,0
9146,26,2,67,Paid,Groceries,1.0,Desktop,Referral,0,0,0,0
9147,21,1,167,Free,Fashion,5.26,Desktop,Referral,0,0,0,1
9148,20,3,175,Free,Books,5.77,Mobile,Organic,1,0,0,0
9149,51,2,60,Free,Sports,3.13,Mobile,Organic,0,0,0,0
9150,64,4,126,Paid,Books,1.72,Mobile,Organic,0,0,1,0
9151,42,4,60,Paid,Fashion,4.16,Mobile,Paid,0,1,0,0
9152,90,7,165,Free,Electronics,2.99,Mobile,Organic,0,0,0,0
9153,59,8,134,Paid,Groceries,1.89,Desktop,Paid,0,0,0,0
9154,25,3,365,Free,Electronics,0.71,Mobile,Paid,1,0,0,1
9155,21,3,325,Free,Groceries,5.39,Mobile,Paid,1,0,1,1
9156,46,3,98,Free,Groceries,4.88,Desktop,Referral,1,0,1,0
9157,59,5,60,Free,Books,5.06,Mobile,Paid,1,0,1,0
9158,135,21,116,Free,Groceries,2.92,Mobile,Paid,0,0,1,0
9159,109,8,60,Paid,Electronics,4.64,Mobile,Organic,1,1,0,0
9160,20,2,96,Paid,Books,3.7,Desktop,Paid,0,0,0,0
9161,30,4,184,Free,Groceries,2.56,Desktop,Paid,1,0,1,1
9162,65,6,60,Free,Fashion,5.14,Desktop,Referral,1,0,0,0
9163,97,6,137,Free,Electronics,5.99,Desktop,Paid,1,0,0,0
9164,85,7,60,Free,Groceries,5.45,Mobile,Paid,1,0,0,0
9165,32,1,177,Paid,Groceries,4.77,Mobile,Paid,1,1,0,0
9166,10,1,60,Paid,Books,4.61,Desktop,Organic,1,1,0,0
9167,13,1,117,Paid,Groceries,4.08,Desktop,Organic,0,0,0,0
9168,44,5,60,Paid,Books,5.19,Mobile,Organic,1,1,0,0
9169,47,9,252,Free,Sports,3.21,Mobile,Organic,0,0,0,0
9170,12,2,365,Free,Groceries,1.5,Mobile,Organic,0,0,0,0
9171,35,2,133,Free,Electronics,4.72,Desktop,Paid,0,0,1,0
9172,63,9,264,Free,Electronics,5.56,Mobile,Referral,1,0,1,0
9173,11,1,145,Paid,Groceries,2.38,Desktop,Referral,0,1,0,0
9174,100,9,245,Free,Sports,4.81,Desktop,Organic,0,0,1,0
9175,23,1,184,Free,Fashion,2.01,Desktop,Organic,0,0,0,0
9176,117,20,224,Paid,Books,5.68,Mobile,Organic,1,0,0,0
9177,20,2,120,Paid,Fashion,4.26,Desktop,Organic,1,1,0,0
9178,12,1,155,Free,Electronics,3.63,Mobile,Organic,1,0,1,0
9179,21,2,60,Paid,Groceries,4.79,Mobile,Paid,1,0,0,0
9180,31,2,60,Free,Fashion,4.97,Mobile,Organic,0,0,0,0
9181,23,2,60,Free,Groceries,5.41,Mobile,Organic,0,0,0,0
9182,27,3,133,Free,Sports,5.46,Mobile,Paid,1,0,0,0
9183,47,4,60,Free,Sports,0.79,Mobile,Organic,1,0,0,0
9184,28,3,160,Paid,Fashion,1.18,Desktop,Paid,1,0,0,0
9185,31,1,60,Free,Groceries,5.04,Mobile,Organic,1,0,0,1
9186,6,1,131,Paid,Sports,5.7,Desktop,Organic,1,1,0,0
9187,49,6,124,Paid,Fashion,2.19,Mobile,Organic,0,1,0,0
9188,31,2,251,Free,Electronics,0.55,Mobile,Organic,1,0,0,0
9189,166,11,157,Paid,Sports,2.27,Mobile,Organic,1,0,1,0
9190,13,1,146,Free,Fashion,2.61,Mobile,Organic,0,0,0,0
9191,6,1,102,Free,Sports,4.69,Mobile,Organic,1,0,0,0
9192,62,6,116,Paid,Books,0.76,Mobile,Paid,1,0,0,0
9193,47,9,212,Paid,Fashion,1.67,Mobile,Organic,1,1,0,0
9194,13,2,83,Free,Electronics,5.42,Mobile,Organic,0,0,0,0
9195,8,1,67,Paid,Electronics,1.35,Mobile,Paid,0,1,0,0
9196,155,10,75,Free,Electronics,4.68,Mobile,Paid,1,0,1,0
9197,137,14,110,Paid,Books,2.49,Desktop,Organic,0,0,1,0
9198,3,1,261,Free,Books,4.14,Mobile,Organic,0,0,0,1
9199,21,3,60,Free,Books,0.91,Mobile,Organic,0,0,0,0
9200,175,19,192,Free,Fashion,2.08,Mobile,Organic,0,0,1,0
9201,21,2,138,Free,Groceries,2.84,Desktop,Paid,1,0,0,0
9202,21,2,102,Free,Books,5.21,Mobile,Paid,1,0,0,0
9203,25,4,176,Paid,Groceries,3.6,Mobile,Paid,0,1,0,0
9204,11,1,124,Free,Groceries,0.75,Mobile,Organic,0,0,0,0
9205,7,1,183,Free,Electronics,4.91,Mobile,Referral,0,1,0,0
9206,95,15,174,Free,Fashion,0.8,Mobile,Referral,1,1,0,0
9207,6,1,129,Free,Sports,5.64,Mobile,Organic,0,0,0,0
9208,43,6,173,Paid,Groceries,1.66,Desktop,Organic,1,1,0,0
9209,81,4,266,Paid,Fashion,3.18,Mobile,Paid,0,1,0,0
9210,8,1,178,Paid,Groceries,0.9,Mobile,Paid,0,1,0,0
9211,14,1,206,Free,Fashion,3.59,Mobile,Paid,0,0,0,0
9212,112,21,69,Free,Fashion,3.23,Desktop,Referral,1,0,0,0
9213,57,3,129,Free,Books,2.76,Mobile,Organic,0,0,0,0
9214,18,2,80,Paid,Fashion,0.7,Mobile,Organic,0,1,0,0
9215,111,21,89,Paid,Sports,5.33,Mobile,Organic,1,1,0,0
9216,111,10,60,Free,Sports,4.91,Mobile,Organic,1,0,1,0
9217,44,3,60,Free,Books,3.98,Desktop,Organic,0,0,1,0
9218,14,2,76,Paid,Fashion,3.65,Mobile,Organic,0,0,0,0
9219,22,2,141,Paid,Electronics,4.32,Mobile,Paid,1,0,0,0
9220,45,7,64,Paid,Electronics,1.29,Mobile,Organic,1,1,0,0
9221,28,4,228,Free,Books,5.63,Desktop,Paid,0,0,1,0
9222,85,8,158,Paid,Fashion,2.07,Mobile,Organic,0,0,1,0
9223,8,1,60,Free,Books,4.11,Mobile,Organic,1,0,0,0
9224,8,1,60,Paid,Electronics,3.84,Mobile,Organic,0,0,0,0
9225,40,5,60,Paid,Sports,4.0,Mobile,Organic,1,1,0,0
9226,21,2,115,Paid,Sports,5.33,Mobile,Paid,1,1,1,0
9227,18,2,82,Paid,Books,2.13,Mobile,Paid,1,1,0,0
9228,6,1,64,Free,Books,4.62,Mobile,Paid,1,0,0,0
9229,34,1,68,Free,Fashion,3.79,Mobile,Organic,0,0,0,1
9230,32,3,133,Free,Fashion,0.92,Desktop,Referral,1,0,0,0
9231,64,6,170,Free,Sports,2.78,Mobile,Organic,0,0,1,0
9232,36,5,167,Free,Groceries,5.11,Desktop,Paid,0,0,1,0
9233,30,2,217,Free,Fashion,2.23,Mobile,Organic,0,0,1,0
9234,108,11,75,Paid,Books,3.15,Mobile,Organic,1,1,0,0
9235,9,1,191,Free,Sports,3.19,Mobile,Paid,1,0,1,0
9236,57,7,117,Paid,Electronics,3.9,Mobile,Paid,1,1,0,0
9237,7,1,60,Paid,Fashion,5.36,Mobile,Paid,0,0,0,0
9238,15,2,302,Free,Sports,1.45,Mobile,Organic,1,0,1,0
9239,10,1,136,Free,Books,3.28,Desktop,Organic,0,0,0,0
9240,73,6,60,Free,Electronics,2.83,Mobile,Referral,1,0,0,0
9241,32,2,61,Paid,Electronics,2.13,Mobile,Organic,0,1,0,0
9242,33,6,122,Free,Sports,5.56,Desktop,Organic,0,0,0,0
9243,11,1,253,Free,Groceries,0.54,Mobile,Organic,0,0,1,0
9244,25,2,259,Paid,Electronics,1.17,Desktop,Organic,0,1,0,0
9245,16,2,78,Free,Fashion,4.53,Mobile,Organic,0,0,0,0
9246,49,7,156,Paid,Electronics,1.95,Mobile,Paid,1,0,0,0
9247,13,1,60,Free,Fashion,4.48,Desktop,Paid,0,0,0,0
9248,126,23,223,Paid,Fashion,5.08,Mobile,Organic,0,1,0,0
9249,7,1,227,Paid,Electronics,1.9,Mobile,Referral,0,0,0,0
9250,15,1,65,Paid,Fashion,1.56,Desktop,Paid,1,1,0,0
9251,178,33,174,Free,Sports,1.3,Desktop,Paid,0,0,1,0
9252,22,1,66,Free,Fashion,1.6,Desktop,Paid,0,0,0,0
9253,9,1,60,Paid,Electronics,1.97,Mobile,Paid,1,0,0,0
9254,42,5,200,Free,Fashion,5.28,Desktop,Organic,0,0,0,0
9255,21,3,166,Free,Groceries,4.74,Mobile,Paid,1,0,0,1
9256,15,1,302,Paid,Fashion,0.51,Desktop,Referral,0,1,0,0
9257,12,1,107,Free,Books,5.31,Mobile,Organic,1,0,0,0
9258,528,47,365,Free,Groceries,0.93,Mobile,Paid,0,0,1,0
9259,26,3,173,Paid,Sports,4.1,Desktop,Paid,1,0,0,0
9260,5,1,117,Free,Groceries,1.33,Desktop,Organic,0,0,1,1
9261,148,8,104,Free,Fashion,0.84,Desktop,Referral,1,0,1,0
9262,62,4,236,Paid,Fashion,4.68,Mobile,Organic,1,0,0,0
9263,16,1,173,Paid,Groceries,3.07,Mobile,Organic,1,0,1,0
9264,14,2,215,Free,Fashion,3.79,Desktop,Referral,0,0,0,0
9265,65,6,365,Paid,Electronics,2.84,Mobile,Organic,0,1,0,0
9266,26,1,70,Paid,Sports,0.87,Desktop,Paid,1,1,0,0
9267,5,1,60,Free,Groceries,4.57,Desktop,Paid,1,0,0,0
9268,198,29,144,Free,Groceries,5.01,Desktop,Organic,1,0,1,0
9269,22,2,157,Free,Sports,0.73,Mobile,Organic,0,0,1,0
9270,148,26,66,Paid,Books,2.57,Desktop,Referral,0,0,0,0
9271,119,13,104,Paid,Groceries,3.57,Mobile,Organic,1,1,1,0
9272,13,1,154,Free,Electronics,3.83,Desktop,Paid,0,0,1,0
9273,94,15,148,Paid,Sports,3.68,Mobile,Organic,0,1,0,0
9274,18,3,254,Paid,Electronics,4.31,Mobile,Referral,0,0,1,0
9275,6,1,247,Free,Books,5.82,Mobile,Referral,0,0,0,1
9276,22,3,355,Paid,Electronics,2.65,Desktop,Organic,0,0,0,0
9277,50,5,82,Free,Fashion,3.56,Desktop,Paid,1,1,0,0
9278,21,4,83,Paid,Books,4.34,Mobile,Referral,0,1,0,0
9279,25,2,140,Free,Electronics,3.76,Desktop,Referral,0,0,0,1
9280,104,15,245,Paid,Books,2.63,Desktop,Organic,0,0,0,0
9281,37,2,211,Paid,Books,3.93,Mobile,Organic,0,0,1,1
9282,15,2,198,Free,Books,4.08,Mobile,Organic,0,0,0,0
9283,67,10,200,Paid,Fashion,3.72,Mobile,Paid,1,1,0,0
9284,41,2,76,Paid,Electronics,1.63,Desktop,Referral,1,1,1,0
9285,3,1,60,Paid,Groceries,3.28,Desktop,Paid,0,0,0,0
9286,51,7,60,Free,Electronics,5.36,Mobile,Organic,0,0,0,0
9287,50,7,175,Free,Electronics,5.28,Mobile,Organic,0,0,0,0
9288,34,5,60,Paid,Books,4.63,Mobile,Referral,0,1,0,0
9289,81,5,146,Paid,Sports,4.33,Mobile,Organic,0,0,0,0
9290,17,2,100,Paid,Groceries,1.34,Mobile,Paid,1,1,0,0
9291,47,8,71,Paid,Fashion,3.03,Mobile,Paid,1,1,0,0
9292,7,1,84,Free,Sports,1.11,Mobile,Referral,0,0,0,0
9293,50,3,111,Free,Groceries,5.0,Mobile,Organic,1,0,0,0
9294,234,43,271,Free,Groceries,2.1,Mobile,Organic,0,0,1,0
9295,13,1,74,Paid,Books,4.72,Mobile,Referral,0,0,0,0
9296,16,2,259,Paid,Groceries,4.98,Mobile,Paid,1,0,0,0
9297,17,1,115,Paid,Books,5.41,Desktop,Organic,0,0,0,0
9298,38,6,177,Free,Groceries,4.65,Mobile,Organic,0,1,1,0
9299,12,1,118,Paid,Sports,3.61,Mobile,Organic,1,0,0,0
9300,51,7,341,Paid,Sports,3.79,Mobile,Referral,0,0,0,0
9301,78,11,156,Paid,Books,2.26,Mobile,Organic,0,0,1,0
9302,57,8,73,Free,Sports,1.47,Mobile,Referral,0,0,0,0
9303,6,1,211,Paid,Fashion,1.22,Mobile,Organic,0,1,0,0
9304,90,9,60,Paid,Fashion,1.5,Mobile,Organic,1,1,0,0
9305,85,13,180,Paid,Books,5.64,Mobile,Referral,0,1,0,0
9306,76,12,82,Paid,Groceries,1.4,Mobile,Referral,0,0,0,0
