user_id,age,region,access_time,group,converted
2085,31,Others,Night (21-24),B,0
2086,23,FL,Morning (9-12),A,0
2087,31,FL,Evening (17-21),B,0
2088,36,CA,Evening (17-21),B,0
2089,32,TX,Evening (17-21),A,0
2090,55,NY,Evening (17-21),A,0
2091,41,CA,Afternoon (12-17),B,0
2092,41,Others,Evening (17-21),A,0
2093,45,NY,Afternoon (12-17),A,0
2094,24,TX,Afternoon (12-17),A,0
2095,50,TX,Morning (9-12),B,0
2096,37,Others,Night (21-24),B,0
2097,46,CA,Afternoon (12-17),A,1
2098,25,Others,Afternoon (12-17),B,0
2099,19,Others,Afternoon (12-17),B,1
2100,47,FL,Night (21-24),A,0
2101,42,GA,Afternoon (12-17),A,0
2102,27,CA,Evening (17-21),B,1
2103,27,Others,Evening (17-21),A,0
2104,51,IL,Afternoon (12-17),B,0
2105,23,FL,Afternoon (12-17),A,0
2106,57,TX,Evening (17-21),A,1
2107,27,Others,Night (21-24),B,0
2108,45,IL,Evening (17-21),A,1
2109,34,TX,Morning (9-12),B,0
2110,45,Others,Evening (17-21),A,1
2111,31,Others,Afternoon (12-17),A,0
2112,36,Others,Afternoon (12-17),A,1
2113,38,CA,Evening (17-21),A,1
2114,25,Others,Morning (9-12),A,0
2115,46,Others,Evening (17-21),A,0
2116,31,CA,Afternoon (12-17),B,0
2117,35,Others,Evening (17-21),B,0
2118,26,OH,Morning (9-12),A,0
2119,18,Others,Afternoon (12-17),B,0
2120,35,TX,Evening (17-21),A,0
2121,66,Others,Morning (9-12),A,0
2122,47,IL,Morning (9-12),B,0
2123,37,Others,Night (21-24),A,0
2124,34,NY,Afternoon (12-17),A,0
2125,38,Others,Night (21-24),A,0
2126,44,Others,Morning (9-12),B,0
2127,23,FL,Afternoon (12-17),B,0
2128,51,Others,Evening (17-21),A,0
2129,46,Others,Evening (17-21),A,0
2130,46,FL,Afternoon (12-17),B,0
2131,43,OH,Afternoon (12-17),B,0
2132,38,Others,Evening (17-21),A,0
2133,46,NY,Morning (9-12),A,1
2134,45,CA,Afternoon (12-17),A,1
2135,33,FL,Morning (9-12),B,0
2136,31,NY,Afternoon (12-17),B,0
2137,39,OH,Afternoon (12-17),A,1
2138,56,TX,Afternoon (12-17),A,0
2139,23,Others,Afternoon (12-17),B,0
2140,20,Others,Morning (9-12),B,0
2141,39,CA,Morning (9-12),B,1
2142,38,Others,Evening (17-21),A,0
2143,40,Others,Afternoon (12-17),B,0
2144,40,Others,Evening (17-21),B,1
2145,35,CA,Evening (17-21),A,0
2146,55,FL,Morning (9-12),B,0
2147,18,Others,Evening (17-21),B,0
2148,28,Others,Morning (9-12),B,0
2149,36,Others,Evening (17-21),B,0
2150,18,Others,Night (21-24),A,0
2151,35,CA,Afternoon (12-17),A,1
2152,57,Others,Evening (17-21),A,0
2153,38,FL,Morning (9-12),B,0
2154,40,TX,Afternoon (12-17),A,0
2155,22,Others,Evening (17-21),B,0
2156,30,TX,Morning (9-12),A,0
2157,33,GA,Afternoon (12-17),B,1
2158,34,Others,Afternoon (12-17),B,0
2159,53,TX,Evening (17-21),B,0
2160,44,Others,Afternoon (12-17),B,0
2161,24,Others,Night (21-24),B,0
2162,40,Others,Morning (9-12),A,1
2163,43,TX,Afternoon (12-17),A,0
2164,51,NY,Evening (17-21),A,0
2165,56,OH,Morning (9-12),B,0
2166,25,NY,Evening (17-21),A,0
2167,28,NY,Morning (9-12),B,0
2168,22,Others,Morning (9-12),A,0
2169,35,TX,Morning (9-12),B,0
2170,43,Others,Night (21-24),B,0
2171,49,CA,Afternoon (12-17),B,0
2172,37,Others,Evening (17-21),B,0
2173,34,Others,Afternoon (12-17),A,0
2174,39,NY,Afternoon (12-17),A,1
2175,27,TX,Afternoon (12-17),B,0
2176,63,Others,Night (21-24),A,0
2177,18,Others,Evening (17-21),B,1
2178,40,Others,Evening (17-21),B,0
2179,62,NY,Morning (9-12),B,0
2180,38,FL,Afternoon (12-17),A,0
2181,35,Others,Afternoon (12-17),B,0
2182,33,Others,Night (21-24),A,1
2183,35,GA,Afternoon (12-17),A,0
2184,54,Others,Afternoon (12-17),A,1
2185,18,GA,Afternoon (12-17),A,0
2186,56,OH,Morning (9-12),A,0
2187,20,TX,Morning (9-12),A,0
2188,34,OH,Evening (17-21),B,0
2189,32,Others,Afternoon (12-17),A,0
2190,45,CA,Evening (17-21),B,0
2191,18,OH,Evening (17-21),A,1
2192,43,Others,Afternoon (12-17),A,1
2193,62,Others,Afternoon (12-17),B,0
2194,21,Others,Morning (9-12),B,0
2195,40,Others,Night (21-24),A,0
2196,30,CA,Afternoon (12-17),A,0
2197,43,Others,Afternoon (12-17),A,0
2198,38,Others,Afternoon (12-17),A,1
2199,30,Others,Afternoon (12-17),B,0
2200,43,NY,Afternoon (12-17),B,0
2201,59,TX,Afternoon (12-17),A,0
2202,35,Others,Evening (17-21),B,0
2203,46,GA,Evening (17-21),A,0
2204,22,Others,Afternoon (12-17),B,0
2205,26,Others,Afternoon (12-17),B,0
2206,43,Others,Evening (17-21),B,0
2207,55,Others,Morning (9-12),A,0
2208,42,Others,Evening (17-21),B,0
2209,34,IL,Morning (9-12),A,0
2210,37,Others,Evening (17-21),B,0
2211,22,Others,Afternoon (12-17),A,1
2212,45,PA,Afternoon (12-17),A,0
2213,48,IL,Evening (17-21),B,0
2214,32,CA,Morning (9-12),A,0
2215,32,Others,Afternoon (12-17),B,0
2216,41,CA,Afternoon (12-17),B,1
2217,32,Others,Evening (17-21),B,0
2218,37,IL,Morning (9-12),A,0
2219,63,IL,Evening (17-21),A,0
2220,35,Others,Afternoon (12-17),B,0
2221,33,CA,Morning (9-12),A,0
2222,30,Others,Evening (17-21),B,0
2223,46,Others,Morning (9-12),B,0
2224,35,Others,Afternoon (12-17),B,0
2225,30,TX,Morning (9-12),B,0
2226,53,Others,Afternoon (12-17),B,0
2227,55,Others,Evening (17-21),A,0
2228,30,Others,Afternoon (12-17),A,0
2229,18,Others,Afternoon (12-17),A,1
2230,50,Others,Afternoon (12-17),B,0
2231,29,Others,Morning (9-12),B,0
2232,47,Others,Afternoon (12-17),B,0
2233,18,OH,Night (21-24),B,0
2234,48,FL,Evening (17-21),B,0
2235,23,IL,Morning (9-12),A,0
2236,46,IL,Morning (9-12),A,1
2237,38,NY,Night (21-24),A,0
2238,26,FL,Afternoon (12-17),B,0
2239,33,Others,Afternoon (12-17),A,0
2240,46,CA,Evening (17-21),B,1
2241,39,Others,Afternoon (12-17),B,0
2242,45,TX,Afternoon (12-17),A,0
2243,61,PA,Night (21-24),A,0
2244,19,CA,Evening (17-21),A,0
2245,57,FL,Morning (9-12),A,0
2246,39,Others,Morning (9-12),B,0
2247,27,Others,Morning (9-12),A,0
2248,22,FL,Evening (17-21),B,1
2249,35,GA,Afternoon (12-17),B,0
2250,49,GA,Morning (9-12),A,0
2251,36,Others,Night (21-24),B,0
2252,56,Others,Morning (9-12),B,0
2253,20,Others,Morning (9-12),B,0
2254,37,Others,Morning (9-12),A,0
2255,22,Others,Morning (9-12),A,0
2256,42,CA,Afternoon (12-17),A,0
2257,48,IL,Night (21-24),A,0
2258,32,Others,Evening (17-21),B,0
2259,18,Others,Afternoon (12-17),B,0
2260,40,Others,Afternoon (12-17),B,0
2261,43,Others,Afternoon (12-17),A,0
2262,42,PA,Morning (9-12),A,1
2263,52,Others,Morning (9-12),B,0
2264,25,Others,Night (21-24),A,0
2265,46,IL,Morning (9-12),A,1
2266,52,Others,Morning (9-12),B,0
2267,18,Others,Afternoon (12-17),A,0
2268,41,TX,Afternoon (12-17),B,0
2269,31,GA,Morning (9-12),A,1
2270,37,IL,Morning (9-12),B,0
2271,42,Others,Afternoon (12-17),B,0
2272,32,FL,Evening (17-21),A,0
2273,29,Others,Morning (9-12),B,0
2274,38,Others,Afternoon (12-17),B,0
2275,24,IL,Afternoon (12-17),B,0
2276,24,Others,Evening (17-21),A,0
2277,46,Others,Afternoon (12-17),B,0
2278,24,CA,Morning (9-12),A,0
2279,45,FL,Afternoon (12-17),B,0
2280,43,Others,Evening (17-21),B,0
2281,18,Others,Morning (9-12),A,0
2282,29,CA,Afternoon (12-17),B,0
2283,52,CA,Morning (9-12),A,1
2284,26,TX,Morning (9-12),A,0
2285,32,Others,Afternoon (12-17),B,1
2286,43,TX,Afternoon (12-17),B,0
2287,47,Others,Evening (17-21),A,0
2288,34,Others,Evening (17-21),A,0
2289,30,CA,Afternoon (12-17),B,1
2290,55,Others,Afternoon (12-17),B,0
2291,58,FL,Afternoon (12-17),A,0
2292,49,Others,Morning (9-12),A,0
2293,39,NY,Evening (17-21),B,1
2294,28,Others,Night (21-24),B,0
2295,28,Others,Morning (9-12),B,1
2296,44,FL,Morning (9-12),A,0
2297,43,CA,Morning (9-12),B,0
2298,54,IL,Evening (17-21),B,1
2299,45,NY,Evening (17-21),A,0
2300,19,Others,Evening (17-21),B,0
2301,50,Others,Evening (17-21),B,0
2302,26,GA,Afternoon (12-17),A,0
2303,33,Others,Evening (17-21),B,0
2304,41,Others,Evening (17-21),B,0
2305,61,Others,Afternoon (12-17),B,0
2306,75,OH,Afternoon (12-17),B,1
2307,45,FL,Evening (17-21),A,0
2308,35,FL,Afternoon (12-17),A,0
2309,44,Others,Evening (17-21),B,0
2310,48,OH,Evening (17-21),A,0
2311,34,OH,Evening (17-21),A,0
2312,59,CA,Evening (17-21),B,0
2313,40,Others,Afternoon (12-17),A,0
2314,43,FL,Evening (17-21),B,0
2315,45,TX,Afternoon (12-17),A,1
2316,43,IL,Morning (9-12),A,0
2317,48,FL,Morning (9-12),B,0
2318,30,Others,Afternoon (12-17),B,0
2319,31,PA,Afternoon (12-17),B,0
2320,24,OH,Night (21-24),B,0
2321,43,Others,Afternoon (12-17),B,0
2322,47,TX,Afternoon (12-17),B,0
2323,43,TX,Morning (9-12),B,0
2324,58,Others,Morning (9-12),B,0
2325,37,OH,Evening (17-21),A,1
2326,46,IL,Morning (9-12),B,0
2327,24,CA,Evening (17-21),A,0
2328,33,Others,Evening (17-21),B,0
2329,46,Others,Afternoon (12-17),A,1
2330,48,Others,Evening (17-21),B,0
2331,34,Others,Afternoon (12-17),B,0
2332,37,TX,Afternoon (12-17),B,0
2333,19,FL,Evening (17-21),B,0
2334,33,Others,Evening (17-21),B,0
2335,48,Others,Morning (9-12),A,0
2336,44,TX,Morning (9-12),B,0
2337,44,Others,Morning (9-12),A,0
2338,38,FL,Afternoon (12-17),B,0
2339,38,CA,Night (21-24),A,0
2340,30,NY,Afternoon (12-17),B,0
2341,46,TX,Afternoon (12-17),B,0
2342,43,Others,Evening (17-21),B,0
2343,43,Others,Afternoon (12-17),B,0
2344,31,TX,Afternoon (12-17),B,0
2345,18,CA,Night (21-24),A,0
2346,51,Others,Evening (17-21),B,0
2347,32,TX,Evening (17-21),B,0
2348,27,Others,Afternoon (12-17),A,1
2349,46,NY,Evening (17-21),A,0
2350,33,Others,Morning (9-12),A,0
2351,50,NY,Afternoon (12-17),B,0
2352,45,CA,Night (21-24),A,0
2353,46,FL,Afternoon (12-17),A,1
2354,21,TX,Evening (17-21),A,0
2355,52,OH,Afternoon (12-17),B,0
2356,41,Others,Morning (9-12),B,0
2357,33,FL,Evening (17-21),B,0
2358,39,CA,Morning (9-12),B,1
2359,18,Others,Evening (17-21),A,0
2360,42,Others,Morning (9-12),A,0
2361,25,Others,Night (21-24),B,0
2362,21,Others,Afternoon (12-17),A,0
2363,19,GA,Morning (9-12),A,0
2364,51,Others,Morning (9-12),B,0
2365,30,Others,Night (21-24),A,0
2366,56,Others,Evening (17-21),B,1
2367,31,NY,Evening (17-21),A,0
2368,18,FL,Afternoon (12-17),B,0
2369,24,FL,Afternoon (12-17),A,0
2370,52,Others,Morning (9-12),A,1
2371,36,Others,Afternoon (12-17),A,0
2372,31,Others,Morning (9-12),B,0
2373,39,CA,Night (21-24),B,0
2374,44,Others,Evening (17-21),A,1
2375,51,Others,Afternoon (12-17),B,0
2376,55,NY,Morning (9-12),B,1
2377,33,Others,Evening (17-21),B,0
2378,22,OH,Morning (9-12),B,1
2379,33,Others,Morning (9-12),A,0
2380,41,Others,Morning (9-12),B,0
2381,26,Others,Afternoon (12-17),B,0
2382,26,Others,Evening (17-21),A,0
2383,42,Others,Afternoon (12-17),A,0
2384,37,Others,Morning (9-12),B,0
2385,38,NY,Afternoon (12-17),B,1
2386,28,Others,Evening (17-21),B,0
2387,35,FL,Morning (9-12),B,0
2388,26,IL,Morning (9-12),B,0
2389,48,Others,Night (21-24),A,0
2390,50,Others,Night (21-24),A,1
2391,18,IL,Night (21-24),A,0
2392,26,FL,Evening (17-21),A,0
2393,20,PA,Morning (9-12),A,1
2394,30,NY,Morning (9-12),B,0
2395,36,TX,Afternoon (12-17),B,0
2396,20,Others,Afternoon (12-17),B,0
2397,26,FL,Night (21-24),B,1
2398,25,GA,Evening (17-21),B,0
2399,40,IL,Evening (17-21),B,0
2400,38,Others,Morning (9-12),B,0
2401,29,IL,Night (21-24),A,0
2402,40,CA,Evening (17-21),A,0
2403,31,CA,Morning (9-12),B,0
2404,34,Others,Evening (17-21),A,0
2405,58,Others,Afternoon (12-17),B,0
2406,54,IL,Morning (9-12),A,0
2407,22,OH,Evening (17-21),B,0
2408,47,CA,Evening (17-21),B,0
2409,47,Others,Morning (9-12),A,1
2410,24,Others,Afternoon (12-17),B,0
2411,47,TX,Night (21-24),A,0
2412,56,CA,Evening (17-21),A,0
2413,24,TX,Evening (17-21),A,0
2414,26,CA,Morning (9-12),B,0
2415,50,Others,Morning (9-12),A,0
2416,41,TX,Afternoon (12-17),B,0
2417,44,FL,Morning (9-12),A,0
2418,42,TX,Morning (9-12),A,0
2419,42,Others,Morning (9-12),B,0
2420,22,Others,Afternoon (12-17),A,0
2421,50,FL,Afternoon (12-17),A,0
2422,52,NY,Evening (17-21),A,0
2423,35,TX,Morning (9-12),B,0
2424,37,Others,Afternoon (12-17),B,0
2425,19,CA,Morning (9-12),A,0
2426,44,Others,Afternoon (12-17),A,0
2427,44,Others,Morning (9-12),A,0
2428,37,Others,Night (21-24),A,0
2429,51,TX,Evening (17-21),B,0
2430,33,Others,Afternoon (12-17),B,0
2431,44,Others,Morning (9-12),B,0
2432,25,TX,Afternoon (12-17),A,1
2433,37,IL,Evening (17-21),B,1
2434,35,TX,Morning (9-12),B,0
2435,40,FL,Afternoon (12-17),B,0
2436,33,FL,Evening (17-21),B,0
2437,36,Others,Evening (17-21),B,0
2438,47,IL,Evening (17-21),B,0
2439,32,Others,Evening (17-21),A,0
2440,18,TX,Night (21-24),B,1
2441,58,Others,Afternoon (12-17),A,0
2442,54,FL,Afternoon (12-17),B,0
2443,22,Others,Evening (17-21),B,0
2444,46,NY,Evening (17-21),B,0
2445,31,TX,Night (21-24),A,1
2446,41,Others,Morning (9-12),A,0
2447,41,NY,Afternoon (12-17),A,0
2448,35,Others,Afternoon (12-17),B,0
2449,28,Others,Afternoon (12-17),B,0
2450,29,GA,Morning (9-12),B,0
2451,27,Others,Evening (17-21),A,1
2452,28,Others,Morning (9-12),B,1
2453,37,CA,Evening (17-21),B,0
2454,29,Others,Evening (17-21),A,0
2455,46,Others,Afternoon (12-17),B,0
2456,55,CA,Afternoon (12-17),B,0
2457,31,TX,Evening (17-21),B,0
2458,40,Others,Evening (17-21),B,0
2459,43,OH,Evening (17-21),A,0
2460,43,IL,Evening (17-21),B,0
2461,38,TX,Night (21-24),B,0
2462,46,Others,Afternoon (12-17),B,0
2463,43,TX,Night (21-24),B,0
2464,23,GA,Evening (17-21),B,0
2465,48,Others,Evening (17-21),B,0
2466,48,FL,Morning (9-12),B,0
2467,28,Others,Night (21-24),A,0
2468,38,Others,Afternoon (12-17),A,1
2469,46,Others,Evening (17-21),A,1
2470,35,Others,Morning (9-12),B,0
2471,50,IL,Afternoon (12-17),B,1
2472,66,Others,Afternoon (12-17),A,1
2473,28,CA,Afternoon (12-17),A,0
2474,21,TX,Morning (9-12),B,0
2475,41,TX,Evening (17-21),B,1
2476,46,IL,Morning (9-12),B,0
2477,35,Others,Afternoon (12-17),A,0
2478,55,PA,Morning (9-12),A,0
2479,21,Others,Afternoon (12-17),A,0
2480,46,Others,Afternoon (12-17),A,1
2481,30,Others,Afternoon (12-17),A,0
2482,58,PA,Afternoon (12-17),A,0
2483,61,Others,Evening (17-21),A,0
2484,28,PA,Morning (9-12),A,0
2485,31,CA,Morning (9-12),B,0
2486,48,Others,Morning (9-12),A,0
2487,33,TX,Night (21-24),A,0
2488,37,CA,Afternoon (12-17),B,0
2489,38,Others,Afternoon (12-17),B,0
2490,18,NY,Morning (9-12),B,0
2491,37,Others,Afternoon (12-17),B,0
2492,29,NY,Morning (9-12),B,0
2493,32,IL,Morning (9-12),B,0
2494,55,FL,Afternoon (12-17),B,0
2495,22,PA,Afternoon (12-17),B,0
2496,47,IL,Morning (9-12),B,1
2497,34,Others,Evening (17-21),A,0
2498,34,Others,Night (21-24),B,0
2499,47,Others,Afternoon (12-17),B,0
2500,42,CA,Evening (17-21),B,0
2501,44,Others,Night (21-24),A,0
2502,49,Others,Evening (17-21),A,1
2503,34,Others,Afternoon (12-17),B,0
2504,30,CA,Evening (17-21),A,0
2505,24,Others,Morning (9-12),B,1
2506,28,Others,Afternoon (12-17),B,0
2507,73,FL,Afternoon (12-17),B,0
2508,52,Others,Morning (9-12),B,0
2509,21,CA,Afternoon (12-17),B,1
2510,22,Others,Morning (9-12),B,0
2511,43,Others,Evening (17-21),B,0
2512,44,Others,Afternoon (12-17),B,0
2513,44,OH,Afternoon (12-17),B,1
2514,34,CA,Morning (9-12),B,1
2515,36,Others,Morning (9-12),B,0
2516,41,GA,Afternoon (12-17),A,0
2517,39,CA,Night (21-24),A,1
2518,18,Others,Morning (9-12),A,0
2519,35,Others,Afternoon (12-17),A,0
2520,27,TX,Evening (17-21),B,0
2521,40,FL,Morning (9-12),A,0
2522,73,CA,Evening (17-21),B,0
2523,42,Others,Afternoon (12-17),A,0
2524,34,Others,Afternoon (12-17),A,0
2525,49,Others,Afternoon (12-17),A,0
2526,43,Others,Afternoon (12-17),B,0
2527,43,Others,Afternoon (12-17),A,0
2528,45,Others,Evening (17-21),A,0
2529,62,CA,Evening (17-21),B,0
2530,24,Others,Evening (17-21),A,0
2531,43,IL,Evening (17-21),A,0
2532,26,Others,Afternoon (12-17),B,0
2533,44,Others,Evening (17-21),A,0
2534,26,PA,Afternoon (12-17),A,0
2535,32,Others,Evening (17-21),A,0
2536,34,TX,Afternoon (12-17),A,0
2537,49,Others,Evening (17-21),B,0
2538,49,CA,Evening (17-21),A,0
2539,23,Others,Afternoon (12-17),B,0
2540,38,CA,Morning (9-12),B,0
2541,29,CA,Afternoon (12-17),A,0
2542,22,NY,Afternoon (12-17),B,0
2543,35,PA,Evening (17-21),A,1
2544,34,FL,Night (21-24),A,0
2545,67,Others,Afternoon (12-17),A,0
2546,43,OH,Afternoon (12-17),A,0
2547,21,CA,Evening (17-21),B,0
2548,31,NY,Morning (9-12),A,0
2549,50,Others,Afternoon (12-17),B,0
2550,63,Others,Night (21-24),B,0
2551,18,Others,Evening (17-21),A,0
2552,18,Others,Morning (9-12),B,0
2553,60,NY,Morning (9-12),B,0
2554,42,CA,Evening (17-21),A,1
2555,27,FL,Evening (17-21),A,0
2556,44,Others,Evening (17-21),A,1
2557,18,Others,Afternoon (12-17),A,0
2558,38,Others,Night (21-24),B,1
2559,41,CA,Afternoon (12-17),A,0
2560,49,TX,Evening (17-21),B,0
2561,25,NY,Afternoon (12-17),B,0
2562,39,Others,Morning (9-12),B,0
2563,26,CA,Night (21-24),A,0
2564,41,Others,Morning (9-12),A,0
2565,27,PA,Afternoon (12-17),A,1
2566,33,Others,Evening (17-21),A,1
2567,26,Others,Evening (17-21),B,1
2568,45,Others,Evening (17-21),A,0
2569,48,Others,Afternoon (12-17),A,0
2570,35,Others,Afternoon (12-17),A,0
2571,38,Others,Night (21-24),B,0
2572,20,Others,Morning (9-12),B,0
2573,34,Others,Evening (17-21),B,0
2574,37,Others,Morning (9-12),A,0
2575,69,Others,Evening (17-21),A,0
2576,24,Others,Morning (9-12),B,1
2577,55,Others,Afternoon (12-17),B,0
2578,49,FL,Evening (17-21),B,0
2579,41,CA,Afternoon (12-17),B,1
2580,59,Others,Evening (17-21),A,0
2581,42,Others,Evening (17-21),A,0
2582,42,Others,Evening (17-21),B,0
2583,37,OH,Night (21-24),A,0
2584,52,Others,Afternoon (12-17),B,0
2585,51,Others,Morning (9-12),A,0
2586,30,CA,Morning (9-12),A,0
2587,22,Others,Morning (9-12),B,0
2588,35,Others,Morning (9-12),A,0
2589,28,TX,Afternoon (12-17),A,0
2590,37,Others,Morning (9-12),A,0
2591,52,Others,Morning (9-12),B,0
2592,32,TX,Morning (9-12),A,0
2593,37,TX,Evening (17-21),A,0
2594,38,Others,Afternoon (12-17),B,0
2595,48,IL,Afternoon (12-17),A,1
2596,18,FL,Evening (17-21),B,0
2597,30,TX,Morning (9-12),A,0
2598,40,Others,Night (21-24),B,0
2599,52,Others,Evening (17-21),A,0
2600,32,Others,Morning (9-12),B,0
2601,18,CA,Evening (17-21),B,0
2602,45,Others,Evening (17-21),B,0
2603,30,IL,Afternoon (12-17),A,0
2604,23,NY,Evening (17-21),A,0
2605,30,GA,Morning (9-12),B,0
2606,35,IL,Afternoon (12-17),A,0
2607,30,Others,Morning (9-12),A,0
2608,18,Others,Morning (9-12),B,0
2609,48,NY,Morning (9-12),A,0
2610,53,Others,Night (21-24),B,0
2611,45,Others,Morning (9-12),A,0
2612,24,Others,Afternoon (12-17),B,1
2613,35,FL,Afternoon (12-17),B,0
2614,37,Others,Evening (17-21),B,0
2615,45,FL,Night (21-24),B,0
2616,46,Others,Evening (17-21),A,1
2617,29,CA,Night (21-24),B,1
2618,38,Others,Evening (17-21),B,0
2619,43,NY,Night (21-24),A,0
2620,55,NY,Evening (17-21),B,0
2621,46,Others,Morning (9-12),A,0
2622,47,Others,Afternoon (12-17),B,0
2623,39,Others,Evening (17-21),A,0
2624,54,Others,Afternoon (12-17),B,0
2625,42,FL,Afternoon (12-17),B,1
2626,27,Others,Afternoon (12-17),A,0
2627,54,GA,Night (21-24),B,0
2628,46,CA,Morning (9-12),A,0
2629,32,Others,Evening (17-21),A,0
2630,32,Others,Evening (17-21),A,0
2631,41,Others,Night (21-24),A,0
2632,43,Others,Night (21-24),A,0
2633,40,Others,Evening (17-21),B,0
2634,41,CA,Afternoon (12-17),A,0
2635,58,CA,Morning (9-12),B,0
2636,50,Others,Afternoon (12-17),A,0
2637,40,FL,Evening (17-21),B,0
2638,49,CA,Evening (17-21),B,0
2639,25,OH,Evening (17-21),A,0
2640,42,Others,Morning (9-12),B,1
2641,59,NY,Afternoon (12-17),B,0
2642,35,Others,Afternoon (12-17),B,0
2643,27,Others,Morning (9-12),A,0
2644,30,NY,Morning (9-12),A,0
2645,24,Others,Morning (9-12),B,0
2646,28,Others,Evening (17-21),B,0
2647,33,Others,Afternoon (12-17),A,0
2648,21,Others,Afternoon (12-17),A,0
2649,38,CA,Night (21-24),B,0
2650,48,Others,Afternoon (12-17),B,0
2651,27,PA,Morning (9-12),B,0
2652,56,Others,Afternoon (12-17),A,0
2653,44,Others,Morning (9-12),A,1
2654,50,Others,Morning (9-12),A,0
2655,30,FL,Morning (9-12),A,1
2656,48,TX,Afternoon (12-17),A,0
2657,24,PA,Morning (9-12),B,0
2658,48,GA,Afternoon (12-17),B,0
2659,40,NY,Evening (17-21),B,1
2660,44,Others,Afternoon (12-17),A,0
2661,23,TX,Night (21-24),A,0
2662,27,Others,Afternoon (12-17),A,0
2663,45,CA,Afternoon (12-17),A,1
2664,26,Others,Evening (17-21),B,0
2665,43,Others,Morning (9-12),A,0
2666,21,Others,Morning (9-12),A,0
2667,48,Others,Evening (17-21),A,0
2668,23,OH,Afternoon (12-17),A,0
2669,44,Others,Evening (17-21),B,0
2670,45,PA,Night (21-24),A,1
2671,29,NY,Afternoon (12-17),B,0
2672,44,Others,Afternoon (12-17),B,0
2673,41,Others,Afternoon (12-17),A,0
2674,31,Others,Night (21-24),A,0
2675,25,NY,Evening (17-21),B,0
2676,18,PA,Night (21-24),B,1
2677,42,CA,Afternoon (12-17),A,0
2678,19,CA,Evening (17-21),A,1
2679,39,FL,Afternoon (12-17),A,0
2680,34,CA,Morning (9-12),A,1
2681,46,CA,Night (21-24),A,0
2682,34,Others,Morning (9-12),A,0
2683,34,CA,Night (21-24),A,0
2684,46,Others,Morning (9-12),A,0
2685,42,FL,Evening (17-21),A,0
2686,41,Others,Afternoon (12-17),B,0
2687,43,Others,Afternoon (12-17),B,1
2688,19,NY,Morning (9-12),B,0
2689,47,Others,Afternoon (12-17),A,0
2690,45,IL,Afternoon (12-17),B,0
2691,25,Others,Evening (17-21),A,0
2692,35,CA,Morning (9-12),B,1
2693,37,Others,Morning (9-12),A,0
2694,36,OH,Morning (9-12),A,1
2695,42,PA,Afternoon (12-17),B,0
2696,55,Others,Evening (17-21),B,0
2697,50,PA,Evening (17-21),B,0
2698,22,Others,Morning (9-12),A,0
2699,45,GA,Afternoon (12-17),A,0
2700,53,Others,Evening (17-21),A,0
2701,42,CA,Afternoon (12-17),B,0
2702,51,Others,Afternoon (12-17),B,0
2703,62,Others,Afternoon (12-17),B,0
2704,50,FL,Morning (9-12),A,0
2705,40,TX,Morning (9-12),B,0
2706,50,NY,Morning (9-12),A,1
2707,39,Others,Evening (17-21),A,0
2708,38,FL,Morning (9-12),B,0
2709,33,GA,Morning (9-12),B,0
2710,56,CA,Afternoon (12-17),A,0
2711,28,IL,Morning (9-12),A,0
2712,56,Others,Morning (9-12),A,0
2713,43,Others,Night (21-24),A,0
2714,21,Others,Morning (9-12),A,0
2715,42,Others,Evening (17-21),A,0
2716,18,Others,Afternoon (12-17),A,0
2717,45,CA,Evening (17-21),B,1
2718,48,NY,Afternoon (12-17),B,0
2719,30,Others,Morning (9-12),A,0
2720,39,Others,Evening (17-21),B,0
2721,61,Others,Afternoon (12-17),B,0
2722,31,FL,Evening (17-21),A,0
2723,25,FL,Afternoon (12-17),A,1
2724,55,TX,Night (21-24),B,0
2725,61,Others,Evening (17-21),B,0
2726,38,Others,Night (21-24),B,0
2727,50,Others,Afternoon (12-17),B,0
2728,54,IL,Afternoon (12-17),A,1
2729,29,Others,Evening (17-21),A,0
2730,32,GA,Evening (17-21),A,0
2731,52,FL,Night (21-24),A,0
2732,58,Others,Afternoon (12-17),A,0
2733,44,CA,Evening (17-21),A,0
2734,27,TX,Morning (9-12),A,0
2735,61,Others,Afternoon (12-17),A,0
2736,31,Others,Morning (9-12),A,0
2737,33,OH,Afternoon (12-17),A,0
2738,42,Others,Night (21-24),A,0
2739,56,PA,Morning (9-12),A,0
2740,48,Others,Evening (17-21),B,1
2741,42,Others,Afternoon (12-17),B,0
2742,43,Others,Morning (9-12),A,0
2743,38,Others,Afternoon (12-17),A,1
2744,44,TX,Afternoon (12-17),B,0
2745,18,NY,Morning (9-12),B,0
2746,34,GA,Evening (17-21),B,0
2747,40,NY,Night (21-24),A,0
2748,24,Others,Morning (9-12),B,0
2749,42,NY,Morning (9-12),B,0
2750,35,TX,Afternoon (12-17),B,0
2751,59,IL,Evening (17-21),A,0
2752,56,Others,Afternoon (12-17),B,0
2753,32,FL,Morning (9-12),B,0
2754,36,Others,Afternoon (12-17),B,0
2755,37,OH,Night (21-24),A,0
2756,32,CA,Afternoon (12-17),B,0
2757,40,Others,Afternoon (12-17),A,0
2758,28,Others,Night (21-24),A,0
2759,24,Others,Evening (17-21),B,0
2760,45,Others,Evening (17-21),A,0
2761,45,NY,Afternoon (12-17),B,0
2762,28,CA,Night (21-24),B,1
2763,48,Others,Evening (17-21),A,0
